,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Incandescent,,,,Fluorescent,,,,Halogen,,,,Hydrogen,,,,Helium,,,,LED,,,,Green Laser,,,,Red Laser,,,,Green Laser Again,,
,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L
,,799.1,2588.63,3.23943186084345,,799.1,8.49,0.0106244525090727,,799.1,1573.09,1.96857714929295,,799.1,-36.21,-0.0453134776623702,,799.1,-7.3,-0.00913527718683519,,799.1,-2.47,-0.00309097734951821,,799.1,-4.98,-0.00623201101238894,,799.1,-4.98,-0.00623201101238894,,799.1,27.92,0.0349393067200601
,,799.28,2606.15,3.26062205985387,,799.28,7.19,0.00899559603643279,,799.28,1645.3,2.05847762986688,,799.28,70.28,0.0879291362226003,,799.28,-2.16,-0.00270243218897007,,799.28,99.41,0.124374436993294,,799.28,-9.63,-0.0120483435091582,,799.28,-9.63,-0.0120483435091582,,799.28,27.78,0.0347562806525873
,,799.45,2629.82,3.28953655638251,,799.45,11.69,0.0146225530051911,,799.45,1702.11,2.12910125711427,,799.45,110.01,0.137607104884608,,799.45,-4.19,-0.00524110325849021,,799.45,128.77,0.161073237851023,,799.45,-5.12,-0.00640440302708112,,799.45,-5.12,-0.00640440302708112,,799.45,37.89,0.0473950841203327
,,799.63,2660.99,3.32777659667596,,799.63,10.07,0.0125933244125408,,799.63,1746.18,2.18373497742706,,799.63,128.58,0.16079936970849,,799.63,-5.75,-0.00719082575691257,,799.63,169.21,0.211610369796031,,799.63,0.07,0.0000875404874754574,,799.63,0.07,0.0000875404874754574,,799.63,30.24,0.0378174905893976
,,799.81,2635.28,3.29488253460197,,799.81,11.91,0.0148910366211975,,799.81,1679.51,2.09988622297796,,799.81,52.12,0.0651654768007402,,799.81,-8.68,-0.0108525774871532,,799.81,95.83,0.119815956289619,,799.81,-11.4,-0.01425338517898,,799.81,-11.4,-0.01425338517898,,799.81,36.25,0.0453232642752654
,,799.98,2608.66,3.26090652266307,,799.98,5.63,0.00703767594189855,,799.98,1700.97,2.12626565664142,,799.98,87.89,0.109865246631166,,799.98,-7.81,-0.00976274406860172,,799.98,122.28,0.152853821345534,,799.98,-5.26,-0.00657516437910948,,799.98,-5.26,-0.00657516437910948,,799.98,33.65,0.0420635515887897
,,800.16,2585.9,3.23172865426915,,800.16,4.96,0.00619876024795041,,800.16,1754.98,2.19328634273145,,800.16,143.05,0.17877674465107,,800.16,-2.37,-0.0029619076184763,,800.16,161.7,0.202084583083383,,800.16,5.26,0.00657368526294741,,800.16,5.26,0.00657368526294741,,800.16,47.99,0.0599755048990202
,,800.33,2579.3,3.22279559681631,,800.33,-0.01,-0.0000124948458760761,,800.33,1739.28,2.17320355353417,,800.33,142.78,0.178401409418615,,800.33,-5.43,-0.00678470131070933,,800.33,157.27,0.196506441093049,,800.33,17.13,0.0214036709857184,,800.33,17.13,0.0214036709857184,,800.33,44.17,0.0551897342346282
,,800.51,2536.75,3.16891731521155,,800.51,5.33,0.00665825536220659,,800.51,1699.83,2.12343381094552,,800.51,133.63,0.166931081435585,,800.51,-5.08,-0.00634595445403555,,800.51,154.19,0.192614708123571,,800.51,13.58,0.0169641853318509,,800.51,13.58,0.0169641853318509,,800.51,39.66,0.0495434160722539
,,800.68,2527.42,3.15659189688765,,800.68,6.68,0.00834290852775141,,800.68,1784.33,2.22851825947944,,800.68,222.65,0.278076135285008,,800.68,-7.57,-0.00945446370585003,,800.68,239.19,0.298733576460009,,800.68,11.95,0.014924813908178,,800.68,11.95,0.014924813908178,,800.68,34.2,0.0427136933606435
,,800.86,2517.86,3.14394525884674,,800.86,7.17,0.00895287565866693,,800.86,1819.83,2.27234472941588,,800.86,256.92,0.320805134480434,,800.86,-5.41,-0.00675523811902205,,800.86,281.51,0.351509627150813,,800.86,19.87,0.0248108283595135,,800.86,19.87,0.0248108283595135,,800.86,28.06,0.0350373348650201
,,801.04,2548.81,3.18187606112054,,801.04,-0.13,-0.000162289024268451,,801.04,1834.01,2.28953610306601,,801.04,265.79,0.331806152002397,,801.04,-10.48,-0.0130829921102567,,801.04,293.29,0.366136522520723,,801.04,25.19,0.0314466193947868,,801.04,25.19,0.0314466193947868,,801.04,19.32,0.0241186457605113
,,801.21,2508.31,3.13065238826275,,801.21,-1.28,-0.00159758365472223,,801.21,1728.81,2.15774890478152,,801.21,198.62,0.247900051172601,,801.21,-12.02,-0.015002309007626,,801.21,221.27,0.276169793187803,,801.21,29.29,0.0365572072240736,,801.21,29.29,0.0365572072240736,,801.21,10.72,0.0133797631082987
,,801.39,2496.25,3.11490036062342,,801.39,-3.27,-0.00408041028712612,,801.39,1634.37,2.03941900947104,,801.39,161.89,0.202011505010045,,801.39,-12.73,-0.0158848999862738,,801.39,168.53,0.210297108773506,,801.39,17.41,0.0217247532412433,,801.39,17.41,0.0217247532412433,,801.39,10.99,0.0137136724940416
,,801.56,2503.76,3.12360896252308,,801.56,4.71,0.00587604171864864,,801.56,1744.51,2.17639353261141,,801.56,260.47,0.324953840011977,,801.56,-0.71,-0.000885772743150856,,801.56,296.53,0.369941114826089,,801.56,28.6,0.0356804231748091,,801.56,28.6,0.0356804231748091,,801.56,22.87,0.0285318628674086
,,801.74,2469.85,3.08061216853344,,801.74,1.65,0.00205802379823883,,801.74,1616.55,2.01630204305635,,801.74,152.47,0.190173871828772,,801.74,-3.33,-0.00415346621099109,,801.74,185.77,0.231708533938683,,801.74,9.08,0.0113253673260658,,801.74,9.08,0.0113253673260658,,801.74,33.38,0.0416344450819468
,,801.91,2442.54,3.04590290680999,,801.91,3.66,0.0045641032036014,,801.91,1605.78,2.00244416455712,,801.91,127.35,0.158808345076131,,801.91,-1.54,-0.00192041500916562,,801.91,149.93,0.186966118392338,,801.91,7.44,0.00927784913518973,,801.91,7.44,0.00927784913518973,,801.91,30.38,0.0378845506353581
,,802.09,2410.69,3.00551060354823,,802.09,-4.01,-0.0049994389657021,,802.09,1547.83,1.92974603847449,,802.09,59.9,0.0746798987644778,,802.09,-8.1,-0.0100986173621414,,802.09,94.46,0.117767332842948,,802.09,10.58,0.0131905397149946,,802.09,10.58,0.0131905397149946,,802.09,33.38,0.0416162774750963
,,802.27,2419.11,3.01533149687761,,802.27,-0.75,-0.000934847370585962,,802.27,1493.44,1.8615179428372,,802.27,29.73,0.0370573497700275,,802.27,-1.4,-0.0017450484250938,,802.27,52.14,0.0649905892031361,,802.27,18.77,0.0233961135278647,,802.27,18.77,0.0233961135278647,,802.27,25.74,0.0320839617585102
,,802.44,2411.14,3.00476048053437,,802.44,-6.29,-0.00783859229350481,,802.44,1559.96,1.9440207367529,,802.44,81.34,0.101365834205673,,802.44,-6.32,-0.00787597826628782,,802.44,124.33,0.154939933203729,,802.44,24.37,0.0303698718907333,,802.44,24.37,0.0303698718907333,,802.44,29.15,0.0363267035541598
,,802.62,2424.57,3.02081931673768,,802.62,1.8,0.00224265530387979,,802.62,1638.01,2.04082878572674,,802.62,205.45,0.255974184545613,,802.62,-3.13,-0.00389972838952431,,802.62,240.21,0.299282350302758,,802.62,20.14,0.0250928210111884,,802.62,20.14,0.0250928210111884,,802.62,32.15,0.0400563155665196
,,802.79,2434.81,3.03293513870377,,802.79,-0.28,-0.000348783617135241,,802.79,1854.57,2.31015583153751,,802.79,370.65,0.461702313182775,,802.79,-5.08,-0.00632793133945366,,802.79,432.21,0.538384882721509,,802.79,22.05,0.0274667098494002,,802.79,22.05,0.0274667098494002,,802.79,33.79,0.0420907086535707
,,802.97,2414.33,3.00674994084461,,802.97,1.84,0.00229149283285801,,802.97,1798.59,2.23992179035331,,802.97,333.51,0.415345529720911,,802.97,2.37,0.00295154239884429,,802.97,381.18,0.474712629363488,,802.97,23.14,0.0288180131262687,,802.97,23.14,0.0288180131262687,,802.97,39.25,0.0488810291791723
,,803.14,2334,2.90609358268795,,803.14,-6.8,-0.00846676793585178,,803.14,1644.16,2.04716487785442,,803.14,176.36,0.219588116642179,,803.14,-4.14,-0.00515476753741564,,803.14,197.71,0.246171277734891,,803.14,15.09,0.0187887541400005,,803.14,15.09,0.0187887541400005,,803.14,31.88,0.0396942002639639
,,803.32,2297.59,2.86011801025743,,803.32,-2.88,-0.00358512174475925,,803.32,1611.47,2.00601254792611,,803.32,139.77,0.173990439675347,,803.32,-2.13,-0.00265149629039486,,803.32,155.05,0.193011502265598,,803.32,13.04,0.0162326345665488,,803.32,13.04,0.0162326345665488,,803.32,46.76,0.0582084349947717
,,803.5,2286.9,2.84617299315495,,803.5,-2.08,-0.00258867454884879,,803.5,1672.22,2.08116988176727,,803.5,156.98,0.19537025513379,,803.5,-9.81,-0.0122090852520224,,803.5,201.64,0.250952084629745,,803.5,10.85,0.0135034225264468,,803.5,10.85,0.0135034225264468,,803.5,54.68,0.0680522713130056
,,803.67,2284.62,2.84273395796782,,803.67,2.97,0.0036955466796073,,803.67,1694.3,2.108203615912,,803.67,162.44,0.202122761830104,,803.67,-5.54,-0.00689337663468837,,803.67,193.28,0.240496721291077,,803.67,14.68,0.0182662037901129,,803.67,14.68,0.0182662037901129,,803.67,72.29,0.089949855040004
,,803.85,2276.2,2.83162281520184,,803.85,-0.67,-0.000833488834981651,,803.85,1591.9,1.98034459165267,,803.85,61.54,0.0765565714996579,,803.85,-8.29,-0.0103128693164148,,803.85,97.53,0.121328606083224,,803.85,10.58,0.0131616595135908,,803.85,10.58,0.0131616595135908,,803.85,72.7,0.0904397586614418
,,804.02,2276.89,2.83188229148529,,804.02,4.3,0.00534812566851571,,804.02,1628.84,2.02587000323375,,804.02,127.08,0.158055769756971,,804.02,1.95,0.0024253128031641,,804.02,140.88,0.17521952190244,,804.02,18.36,0.0228352528544066,,804.02,18.36,0.0228352528544066,,804.02,85.4,0.106216263277033
,,804.2,2311.02,2.87368813727928,,804.2,-3.44,-0.00427754289977618,,804.2,1725.93,2.14614523750311,,804.2,197.8,0.24595871673713,,804.2,-0.08,-0.0000994777418552599,,804.2,228.26,0.28383486694852,,804.2,30.79,0.0382864958965431,,804.2,30.79,0.0382864958965431,,804.2,78.03,0.0970281024620741
,,804.37,2304.65,2.86516155500578,,804.37,0.81,0.00100699926650671,,804.37,1648.48,2.04940512450738,,804.37,182.37,0.226724020040529,,804.37,3.18,0.00395340452776707,,804.37,198.4,0.246652659845593,,804.37,24.1,0.029961336201002,,804.37,24.1,0.029961336201002,,804.37,79.12,0.0983626937851984
,,804.55,2288.95,2.84500652538686,,804.55,-6.5,-0.00807905040084519,,804.55,1555.19,1.93299359890622,,804.55,114.38,0.142166428438257,,804.55,-5.56,-0.00691069541979989,,804.55,139.18,0.172991113044559,,804.55,16.04,0.0199366105276241,,804.55,16.04,0.0199366105276241,,804.55,62.87,0.0781430613386365
,,804.72,2200.43,2.73440451337111,,804.72,-3.77,-0.00468485932995328,,804.72,1361.24,1.6915697385426,,804.72,-9.18,-0.0114076946018491,,804.72,-3.16,-0.00392683169301123,,804.72,4.35,0.00540560691917686,,804.72,-4.3,-0.00534347350631275,,804.72,-4.3,-0.00534347350631275,,804.72,67.92,0.0844020280345959
,,804.9,2138.31,2.65661572866195,,804.9,-10.48,-0.0130202509628525,,804.9,1373.75,1.70673375574606,,804.9,-2.36,-0.00293204124735992,,804.9,-7.84,-0.00974034041495838,,804.9,-5.03,-0.00624922350602559,,804.9,0.75,0.00093179276928811,,804.9,0.75,0.00093179276928811,,804.9,66.42,0.0825195676481551
,,805.07,2087.11,2.59245779870073,,805.07,-3.35,-0.00416112884593886,,805.07,1336.2,1.65973145192344,,805.07,-20.65,-0.0256499434831754,,805.07,-3.65,-0.00453376725005279,,805.07,-18.01,-0.0223707255269728,,805.07,0.2,0.000248425602742619,,805.07,0.2,0.000248425602742619,,805.07,81.85,0.101668177922417
,,805.25,2123.74,2.63736727724309,,805.25,2.68,0.0033281589568457,,805.25,1449.75,1.80037255510711,,805.25,101.68,0.126271344303011,,805.25,-3.29,-0.00408568767463521,,805.25,130.98,0.162657559764048,,805.25,7.44,0.00923936665631791,,805.25,7.44,0.00923936665631791,,805.25,86.9,0.107916796026079
,,805.42,2111.68,2.62183705395942,,805.42,5.04,0.00625760472796802,,805.42,1439.82,1.78766357925058,,805.42,105.91,0.131496610464106,,805.42,-3.67,-0.00455662883961163,,805.42,151.64,0.188274440664498,,805.42,7.85,0.00974646768145812,,805.42,7.85,0.00974646768145812,,805.42,99.05,0.122979315139927
,,805.6,2143.31,2.66051390268123,,805.6,3.75,0.00465491559086395,,805.6,1622.77,2.01436196623635,,805.6,256.51,0.318408639523337,,805.6,-5.64,-0.00700099304865938,,805.6,321.79,0.399441410129096,,805.6,30.92,0.0383813306852036,,805.6,30.92,0.0383813306852036,,805.6,107.25,0.133130585898709
,,805.77,2128.98,2.64216836069846,,805.77,-0.87,-0.00107971257306676,,805.77,1662.29,2.06298323342889,,805.77,265.66,0.329697059955074,,805.77,-2.4,-0.00297851744294278,,805.77,316.16,0.392370031150328,,805.77,29.7,0.0368591533564168,,805.77,29.7,0.0368591533564168,,805.77,132.09,0.163930153765963
,,805.95,2161.52,2.68195297475029,,805.95,0.85,0.00105465599602953,,805.95,1689.9,2.09678019728271,,805.95,301.97,0.374675848377691,,805.95,-0.37,-0.000459085551212854,,805.95,348.41,0.432297288913704,,805.95,39.39,0.0488739996277685,,805.95,39.39,0.0488739996277685,,805.95,153.26,0.190160679942924
,,806.13,2118.74,2.62828576036123,,806.13,0.85,0.00105442050289656,,806.13,1475.09,1.82984134072668,,806.13,141.41,0.175418356840708,,806.13,1.84,0.00228251026509372,,806.13,178.94,0.221974123280364,,806.13,12.22,0.0151588453475246,,806.13,12.22,0.0151588453475246,,806.13,164.04,0.203490752111942
,,806.3,2130.34,2.64211831824383,,806.3,-2.72,-0.00337343420563066,,806.3,1354.11,1.67941212948034,,806.3,39.83,0.0493984869155401,,806.3,-1.22,-0.00151308445987846,,806.3,89.68,0.111224110132705,,806.3,12.63,0.0156641448592335,,806.3,12.63,0.0156641448592335,,806.3,187.94,0.233089420811112
,,806.48,2130.57,2.64181380815395,,806.48,1.26,0.00156234500545581,,806.48,1302.75,1.61535313956949,,806.48,22.22,0.0275518301755778,,806.48,-0.56,-0.000694375557980359,,806.48,71.93,0.0891900605098701,,806.48,0.61,0.000756373375657177,,806.48,0.61,0.000756373375657177,,806.48,217.43,0.26960370994941
,,806.65,2132.85,2.64408355544536,,806.65,-6.93,-0.0085910865926982,,806.65,1391.5,1.72503564123226,,806.65,86.8,0.107605529039856,,806.65,-1.21,-0.00150003099237588,,806.65,123.65,0.153288291080394,,806.65,1.98,0.00245459616934234,,806.65,1.98,0.00245459616934234,,806.65,256.75,0.318291700241741
,,806.83,2129.89,2.63982499411276,,806.83,-1.34,-0.00166082074290743,,806.83,1476.38,1.82985263314453,,806.83,192.2,0.238216228945379,,806.83,1.67,0.00206982883631,,806.83,238.67,0.295812005007251,,806.83,9.22,0.011427438245975,,806.83,9.22,0.011427438245975,,806.83,284.19,0.352230333527509
,,807,2132.62,2.64265179677819,,807,-9.41,-0.0116604708798017,,807,1614.96,2.00118959107807,,807,274.94,0.340693928128872,,807,2.48,0.0030731102850062,,807,321.28,0.398116480793061,,807,24.23,0.0300247831474597,,807,24.23,0.0300247831474597,,807,346.17,0.428959107806691
,,807.18,2116.92,2.62261205679031,,807.18,-3.87,-0.00479446963502564,,807.18,1519.23,1.88214524641344,,807.18,194.39,0.240826085879234,,807.18,5.18,0.00641740380088704,,807.18,238.16,0.295051909115687,,807.18,28.47,0.0352709432840259,,807.18,28.47,0.0352709432840259,,807.18,453.9,0.562328105255333
,,807.35,2082.56,2.57950083606862,,807.35,-3.17,-0.00392642596147891,,807.35,1555.11,1.92619062364526,,807.35,218.69,0.27087384653496,,807.35,0.65,0.000805103115129745,,807.35,242.6,0.300489254969963,,807.35,35.57,0.0440577197002539,,807.35,35.57,0.0440577197002539,,807.35,597.53,0.740112714436118
,,807.53,2065.04,2.55723007194779,,807.53,3.42,0.00423513677510433,,807.53,1499.51,1.85690934082944,,807.53,221.01,0.27368642651047,,807.53,5.37,0.00664990774336557,,807.53,246.69,0.305487102646341,,807.53,36.25,0.0448899731279333,,807.53,36.25,0.0448899731279333,,807.53,785.26,0.97242207719837
,,807.7,2048.42,2.53611489414387,,807.7,0.89,0.00110189426767364,,807.7,1475.77,1.82712640831992,,807.7,209.95,0.259935619660765,,807.7,-4.1,-0.0050761421319797,,807.7,257.79,0.31916553175684,,807.7,30.92,0.0382815401758078,,807.7,30.92,0.0382815401758078,,807.7,1047.4,1.29676860220379
,,807.88,2007.92,2.48541862652869,,807.88,-1.65,-0.00204238253205922,,807.88,1194.67,1.47877159974254,,807.88,-8.77,-0.0108555726097935,,807.88,-7.26,-0.00898648314106055,,807.88,25.51,0.0315764717532307,,807.88,-2.8,-0.00346586126652473,,807.88,-2.8,-0.00346586126652473,,807.88,1454.4,1.80026736644056
,,808.05,1972.42,2.4409628117072,,808.05,-5.08,-0.00628673968195037,,808.05,1133.76,1.4030814924819,,808.05,-84.41,-0.104461357589258,,808.05,-14.16,-0.0175236680898459,,808.05,-55.89,-0.069166511973269,,808.05,-21.78,-0.0269537776127715,,808.05,-21.78,-0.0269537776127715,,808.05,2102.24,2.60162118680775
,,808.23,2004.96,2.48068000445418,,808.23,0.17,0.000210336166685226,,808.23,1204.98,1.49088749489625,,808.23,-11.5,-0.0142286230404712,,808.23,-4.45,-0.00550585848087797,,808.23,6.91,0.00854954653997006,,808.23,-18.36,-0.0227163060020044,,808.23,-18.36,-0.0227163060020044,,808.23,3072.02,3.80092300459028
,,808.4,2061.85,2.55053191489362,,808.4,2.39,0.00295645719940623,,808.4,1453.85,1.79842899554676,,808.4,167.63,0.207360217714003,,808.4,-0.43,-0.000531914893617021,,808.4,213.93,0.264633844631371,,808.4,5.39,0.00666749134092034,,808.4,5.39,0.00666749134092034,,808.4,4575.23,5.65961157842652
,,808.58,2053.89,2.54011971604541,,808.58,6.35,0.00785327364020876,,808.58,1444.22,1.78611887506493,,808.58,166.4,0.20579287145366,,808.58,2.22,0.00274555393405724,,808.58,224.51,0.277659600781617,,808.58,14.95,0.0184892032946647,,808.58,14.95,0.0184892032946647,,808.58,6753.31,8.35206163892256
,,808.75,2036.82,2.51847913446677,,808.75,-0.67,-0.000828438948995363,,808.75,1465.15,1.8116228748068,,808.75,177.73,0.219758887171561,,808.75,-4.19,-0.00518083462132921,,808.75,223.48,0.276327666151468,,808.75,10.04,0.0124142194744977,,808.75,10.04,0.0124142194744977,,808.75,9961.39,12.3170200927357
,,808.93,1981.75,2.4498411481834,,808.93,1.3,0.00160706117958291,,808.93,1378.76,1.70442436304748,,808.93,141.41,0.174811170311399,,808.93,-1.37,-0.00169359524309891,,808.93,160.51,0.198422607642194,,808.93,6.89,0.0085174242517894,,808.93,6.89,0.0085174242517894,,808.93,14066.61,17.3891560456405
,,809.1,1999.05,2.47070819428995,,809.1,-3.83,-0.00473365467803733,,809.1,1337.95,1.6536274873316,,809.1,124.62,0.154022988505747,,809.1,-7.33,-0.00905944877023854,,809.1,128.94,0.159362254356693,,809.1,-14.68,-0.0181436163638611,,809.1,-14.68,-0.0181436163638611,,809.1,18733.52,23.1535286120381
,,809.28,2011.79,2.485901047845,,809.28,2.12,0.00261961249505733,,809.28,1376.33,1.70068455911427,,809.28,176.64,0.218268090154211,,809.28,0.08,0.0000988533017002768,,809.28,180.48,0.223013048635824,,809.28,-3.21,-0.00396648873072361,,809.28,-3.21,-0.00396648873072361,,809.28,22424.51,27.7092106563859
,,809.45,2012.24,2.48593489406387,,809.45,0.01,0.0000123540675767496,,809.45,1409.17,1.74089814071283,,809.45,207.9,0.256841064920625,,809.45,-3.76,-0.00464512940885787,,809.45,211.37,0.261127926369757,,809.45,-7.44,-0.00919142627710174,,809.45,-7.44,-0.00919142627710174,,809.45,23679.37,29.2536537154858
,,809.63,1953.53,2.41286760619048,,809.63,2.82,0.00348307251460544,,809.63,1306.17,1.61329249163198,,809.63,136.77,0.168929016958364,,809.63,-3.08,-0.00380420685992367,,809.63,140.37,0.173375492508924,,809.63,4.03,0.00497758235243259,,809.63,4.03,0.00497758235243259,,809.63,22226.26,27.4523671306646
,,809.8,1897.1,2.34267720424796,,809.8,4.28,0.00528525561867128,,809.8,1254.06,1.54860459372685,,809.8,102.23,0.126241047172141,,809.8,-8.1,-0.0100024697456162,,809.8,121.26,0.149740676710299,,809.8,7.85,0.00969375154359101,,809.8,7.85,0.00969375154359101,,809.8,19804.47,24.4560014818474
,,809.98,1859.1,2.29524185782365,,809.98,6.15,0.00759278006864367,,809.98,1100.84,1.35909528630337,,809.98,-23.52,-0.0290377540186177,,809.98,-4.24,-0.00523469715301612,,809.98,15.79,0.0194943085014445,,809.98,6.76,0.00834588508358231,,809.98,6.76,0.00834588508358231,,809.98,18073.94,22.3140571372133
,,810.15,1878.67,2.31891625007715,,810.15,7.48,0.00923285811269518,,810.15,1340.07,1.6541010923903,,810.15,151.65,0.187187557859656,,810.15,-4.25,-0.0052459421094859,,810.15,217.85,0.268900820835648,,810.15,17.68,0.0218231191754613,,810.15,17.68,0.0218231191754613,,810.15,16828.64,20.7722520520891
,,810.33,1810.4,2.23415151851715,,810.33,9.86,0.0121678822208236,,810.33,1195.58,1.47542359285723,,810.33,33.55,0.0414028852442832,,810.33,-4.48,-0.00552861180013081,,810.33,76.37,0.0942455542803549,,810.33,-5.67,-0.00699714930954056,,810.33,-5.67,-0.00699714930954056,,810.33,14600.86,18.0184122517986
,,810.5,1811.31,2.23480567550895,,810.5,8.61,0.0106230721776681,,810.5,1374.59,1.69597779148674,,810.5,176.5,0.217766810610734,,810.5,-11.68,-0.0144108574953732,,810.5,222.12,0.274053053670574,,810.5,-4.16,-0.0051326341764343,,810.5,-4.16,-0.0051326341764343,,810.5,11085.59,13.6774706971006
,,810.67,1790.38,2.2085188794454,,810.67,7.36,0.00907891003737649,,810.67,1260.81,1.55526909840009,,810.67,111.24,0.137219830510565,,810.67,-6.35,-0.00783302700235608,,810.67,148.9,0.183675231598554,,810.67,-16.45,-0.0202918573525602,,810.67,-16.45,-0.0202918573525602,,810.67,7463.96,9.20714964165443
,,810.85,1808.81,2.23075784670408,,810.85,0.89,0.00109761361534193,,810.85,1345.76,1.659690448295,,810.85,222.78,0.27474872047851,,810.85,-7.76,-0.0095702041068015,,810.85,254.37,0.313707837454523,,810.85,-9.35,-0.0115311093297157,,810.85,-9.35,-0.0115311093297157,,810.85,4880.51,6.01900474810384
,,811.02,1762.16,2.17277009198294,,811.02,-0.52,-0.000641167912012034,,811.02,1109.41,1.36791941012552,,811.02,64.82,0.0799240462627309,,811.02,-3.08,-0.0037976868634559,,811.02,74.49,0.0918473033957239,,811.02,-15.5,-0.0191117358388203,,811.02,-15.5,-0.0191117358388203,,811.02,3454.99,4.26005523908165
,,811.2,1762.16,2.17228796844181,,811.2,-1.36,-0.00167652859960552,,811.2,1151.28,1.41923076923077,,811.2,100.32,0.123668639053254,,811.2,-8.67,-0.0106878698224852,,811.2,98.73,0.121708579881657,,811.2,-7.17,-0.0088387573964497,,811.2,-7.17,-0.0088387573964497,,811.2,2554.29,3.14877958579882
,,811.37,1782.87,2.19735755573906,,811.37,0.28,0.000345095332585627,,811.37,1104.1,1.36078484538497,,811.37,45.84,0.0564970358775898,,811.37,-6.45,-0.00794951748277605,,811.37,62.55,0.0770918323329677,,811.37,-6.76,-0.00833158731528156,,811.37,-6.76,-0.00833158731528156,,811.37,1837.92,2.26520576309205
,,811.55,1776.04,2.18845419259442,,811.55,-3.58,-0.00441131168751155,,811.55,1189.13,1.46525783993593,,811.55,80.66,0.0993900560655536,,811.55,-12.86,-0.0158462201959214,,811.55,123.99,0.152781714004066,,811.55,-13.04,-0.0160680179902655,,811.55,-13.04,-0.0160680179902655,,811.55,1219.29,1.50242129258826
,,811.72,1726.67,2.12717439511161,,811.72,-5.3,-0.00652934509436752,,811.72,1067.85,1.31553984132459,,811.72,-5.09,-0.00627063519440201,,811.72,-5.46,-0.00672645739910314,,811.72,32,0.0394224609471246,,811.72,-13.72,-0.0169023801310797,,811.72,-13.72,-0.0169023801310797,,811.72,780.34,0.961341349233726
,,811.9,1706.41,2.10174898386501,,811.9,-5.88,-0.00724227121566695,,811.9,1097.73,1.35205074516566,,811.9,7.07,0.00870796896169479,,811.9,-0.64,-0.000788274418031777,,811.9,47.87,0.0589604631112206,,811.9,-6.89,-0.00848626678162335,,811.9,-6.89,-0.00848626678162335,,811.9,503.73,0.620433550929917
,,812.07,1739.64,2.14222911817947,,812.07,0.11,0.000135456303028064,,812.07,1242.76,1.53036068319234,,812.07,180.87,0.222727104806236,,812.07,9.02,0.0111074168483013,,812.07,206.42,0.254189909736845,,812.07,10.04,0.0123634662036524,,812.07,10.04,0.0123634662036524,,812.07,368.43,0.453692415678451
,,812.25,1771.04,2.18041243459526,,812.25,0.54,0.000664819944598338,,812.25,1300.63,1.60126808248692,,812.25,234.12,0.288236380424746,,812.25,1.65,0.00203139427516159,,812.25,251.81,0.310015389350569,,812.25,5.26,0.00647583871960603,,812.25,5.26,0.00647583871960603,,812.25,267.53,0.329369036626654
,,812.42,1774.45,2.18415351665395,,812.42,2.9,0.00356958223578937,,812.42,1301.54,1.60205312523079,,812.42,250.64,0.308510376406292,,812.42,-1.02,-0.00125550823465695,,812.42,248.57,0.305962433224194,,812.42,3.75,0.0046158390980035,,812.42,3.75,0.0046158390980035,,812.42,226.85,0.279227493168558
,,812.6,1762.62,2.16911149396997,,812.6,0.54,0.000664533595865124,,812.6,1283.11,1.57901796701944,,812.6,172.68,0.212503076544425,,812.6,-5.02,-0.00617770120600541,,812.6,205.91,0.253396505045533,,812.6,-2.39,-0.00294117647058824,,812.6,-2.39,-0.00294117647058824,,812.6,186.71,0.229768643859217
,,812.77,1759.89,2.16529891605251,,812.77,5.47,0.00673007123786557,,812.77,1370.03,1.68563062120895,,812.77,221.83,0.272930841443459,,812.77,2.75,0.00338349102452108,,812.77,277.24,0.341105109686627,,812.77,11.13,0.0136939109465162,,812.77,11.13,0.0136939109465162,,812.77,182.88,0.225008304932515
,,812.94,1790.15,2.202069033385,,812.94,2.27,0.002792333997589,,812.94,1467.35,1.80499175830935,,812.94,327.78,0.40320318842719,,812.94,1.65,0.00202967008635324,,812.94,413.95,0.509201171058135,,812.94,28.88,0.0355253770265948,,812.94,28.88,0.0355253770265948,,812.94,174.28,0.214382365242207
,,813.12,1797.21,2.21026416765053,,813.12,0.69,0.000848583234946871,,813.12,1473.72,1.81242621015348,,813.12,368.74,0.453487800078709,,813.12,3.35,0.00411993309720582,,813.12,407.12,0.50068870523416,,813.12,44.71,0.0549857339630067,,813.12,44.71,0.0549857339630067,,813.12,168.96,0.207792207792208
,,813.29,1807.22,2.2221101943956,,813.29,-3.31,-0.00406988896949428,,813.29,1417.9,1.74341255886584,,813.29,332.01,0.408230766393291,,813.29,0.11,0.000135253107747544,,813.29,358.99,0.441404665002644,,813.29,44.71,0.0549742404308426,,813.29,44.71,0.0549742404308426,,813.29,149.98,0.184411464545242
,,813.47,1777.64,2.1852557562049,,813.47,2.14,0.0026307054962076,,813.47,1422.45,1.74862010891612,,813.47,315.63,0.388004474657947,,813.47,1.65,0.00202834769567409,,813.47,334.93,0.411729996189165,,813.47,38.16,0.0469101503435898,,813.47,38.16,0.0469101503435898,,813.47,146.57,0.180178740457546
